Tanggal,Tahun,Bulan,Kabupaten_Kota,Latitude_dd,Longitude_dd,Produksi_Padi_Ton_clean,Suhu_Rata_C_clean,Curah_Hujan_mm_clean,Kelembapan_Persen_clean
2023-01-01,2023,Januari,Kabupaten Madiun,-7.5946,111.544,15149.5,25.1,9.32,88.62
2023-02-01,2023,Februari,Kabupaten Madiun,-7.5946,111.544,12432.66,24.88,15.02,90.22
2023-03-01,2023,Maret,Kabupaten Madiun,-7.5946,111.544,51074.27,25.66,6.28,87.01
2023-04-01,2023,April,Kabupaten Madiun,-7.5946,111.544,67784.05,25.86,6.66,87.55
2023-05-01,2023,Mei,Kabupaten Madiun,-7.5946,111.544,18840.65,25.48,2.63,86.24
2023-06-01,2023,Juni,Kabupaten Madiun,-7.5946,111.544,16835.07,25.38,2.14,85.28
2023-07-01,2023,Juli,Kabupaten Madiun,-7.5946,111.544,58885.89,24.65,2.65,82.12
2023-08-01,2023,Agustus,Kabupaten Madiun,-7.5946,111.544,64726.23,26.15,0.35,70.06
2023-09-01,2023,September,Kabupaten Madiun,-7.5946,111.544,11311.42,28.07,0.18,58.0
2023-10-01,2023,Oktober,Kabupaten Madiun,-7.5946,111.544,15647.74,30.7,0.48,52.19
2023-11-01,2023,November,Kabupaten Madiun,-7.5946,111.544,44917.28,28.75,5.47,70.9
2023-12-01,2023,Desember,Kabupaten Madiun,-7.5946,111.544,59988.32,26.58,18.36,83.58
2024-01-01,2024,Januari,Kabupaten Madiun,-7.5946,111.544,8285.96,26.39,9.8,87.16
2024-02-01,2024,Februari,Kabupaten Madiun,-7.5946,111.544,8918.83,26.49,11.43,87.42
2024-03-01,2024,Maret,Kabupaten Madiun,-7.5946,111.544,39832.58,26.44,10.69,88.71
2024-04-01,2024,April,Kabupaten Madiun,-7.5946,111.544,99215.25,26.73,9.39,89.25
2024-05-01,2024,Mei,Kabupaten Madiun,-7.5946,111.544,14346.55,26.28,0.81,86.04
2024-06-01,2024,Juni,Kabupaten Madiun,-7.5946,111.544,9396.97,25.76,4.66,86.03
2024-07-01,2024,Juli,Kabupaten Madiun,-7.5946,111.544,47977.38,25.23,0.84,79.64
2024-08-01,2024,Agustus,Kabupaten Madiun,-7.5946,111.544,88020.15,26.53,0.63,69.42
2024-09-01,2024,September,Kabupaten Madiun,-7.5946,111.544,13835.17,27.65,4.73,70.55
2024-10-01,2024,Oktober,Kabupaten Madiun,-7.5946,111.544,9450.78,28.75,2.81,68.22
2024-11-01,2024,November,Kabupaten Madiun,-7.5946,111.544,43346.02,27.37,8.3,81.92
2024-12-01,2024,Desember,Kabupaten Madiun,-7.5946,111.544,54832.61,25.89,11.1,88.7
2018-01-01,2018,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,2772.92,25.15,8.93,88.71
2018-02-01,2018,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,37447.38,25.05,23.23,89.56
2018-03-01,2018,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,64277.42,25.7,8.23,86.83
2018-04-01,2018,April,Kabupaten Magetan,-7.6309000000000005,111.5351,12022.49,25.93,4.57,87.59
2018-05-01,2018,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,16196.5,25.41,0.48,84.9
2018-06-01,2018,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,60003.61,24.97,2.45,82.73
2018-07-01,2018,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,39175.87,25.02,0.01,73.23
2018-08-01,2018,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,4642.18,26.55,0.32,62.0
2018-09-01,2018,September,Kabupaten Magetan,-7.6309000000000005,111.5351,5288.16,28.47,0.17,56.01
2018-10-01,2018,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,14452.18,29.16,1.68,58.83
2018-11-01,2018,November,Kabupaten Magetan,-7.6309000000000005,111.5351,28624.57,27.56,5.56,75.17
2018-12-01,2018,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,4555.09,25.85,9.58,85.68
2019-01-01,2019,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,1764.91,25.84,13.26,87.78
2019-02-01,2019,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,12328.0,25.88,11.7,87.88
2019-03-01,2019,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,73480.11,25.45,7.38,88.07
2019-04-01,2019,April,Kabupaten Magetan,-7.6309000000000005,111.5351,15846.76,26.22,8.68,87.4
2019-05-01,2019,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,3883.66,25.53,2.17,85.91
2019-06-01,2019,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,37512.02,24.63,0.04,81.27
2019-07-01,2019,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,40005.35,25.36,0.05,71.49
2019-08-01,2019,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,7737.99,27.0,0.26,59.18
2019-09-01,2019,September,Kabupaten Magetan,-7.6309000000000005,111.5351,4002.38,28.12,1.09,56.0
2019-10-01,2019,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,13369.8,29.81,0.13,53.67
2019-11-01,2019,November,Kabupaten Magetan,-7.6309000000000005,111.5351,44835.16,30.14,1.28,56.61
2019-12-01,2019,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,5905.21,27.63,8.79,78.59
2020-01-01,2020,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,1286.08,26.32,10.46,85.78
2020-02-01,2020,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,9739.49,25.98,13.37,88.01
2020-03-01,2020,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,81796.4,26.08,7.91,88.91
2020-04-01,2020,April,Kabupaten Magetan,-7.6309000000000005,111.5351,32967.06,26.26,8.26,87.6
2020-05-01,2020,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,6049.4,26.12,7.25,88.5
2020-06-01,2020,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,19701.65,25.21,1.32,86.6
2020-07-01,2020,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,57586.8,24.59,2.46,83.64
2020-08-01,2020,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,12990.54,25.82,1.59,76.64
2020-09-01,2020,September,Kabupaten Magetan,-7.6309000000000005,111.5351,2500.14,27.46,2.49,69.44
2020-10-01,2020,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,32381.79,27.37,4.43,74.18
2020-11-01,2020,November,Kabupaten Magetan,-7.6309000000000005,111.5351,45301.6,26.55,5.77,83.02
2020-12-01,2020,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,6752.12,25.19,15.68,88.1
2021-01-01,2021,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,1155.68,25.02,12.64,90.55
2021-02-01,2021,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,14598.06,24.86,23.05,91.98
2021-03-01,2021,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,83757.28,25.38,7.98,88.22
2021-04-01,2021,April,Kabupaten Magetan,-7.6309000000000005,111.5351,19574.87,25.55,4.95,86.75
2021-05-01,2021,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,7084.68,25.9,3.07,86.76
2021-06-01,2021,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,40466.31,25.47,5.16,87.11
2021-07-01,2021,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,60346.04,24.86,0.26,82.33
2021-08-01,2021,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,6912.65,26.11,2.0,76.48
2021-09-01,2021,September,Kabupaten Magetan,-7.6309000000000005,111.5351,6087.08,26.64,4.73,74.88
2021-10-01,2021,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,20166.78,27.33,3.37,73.98
2021-11-01,2021,November,Kabupaten Magetan,-7.6309000000000005,111.5351,35362.71,25.98,10.99,85.65
2021-12-01,2021,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,11767.54,25.74,10.86,87.46
2022-01-01,2022,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,954.88,25.25,8.22,88.54
2022-02-01,2022,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,14151.19,25.07,11.08,89.95
2022-03-01,2022,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,71997.66,25.72,8.89,88.34
2022-04-01,2022,April,Kabupaten Magetan,-7.6309000000000005,111.5351,24588.75,25.98,5.8,86.67
2022-05-01,2022,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,4480.96,25.89,6.53,88.61
2022-06-01,2022,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,36569.8,25.01,6.93,88.6
2022-07-01,2022,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,46137.03,24.58,3.33,86.54
2022-08-01,2022,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,8386.29,25.14,1.39,82.82
2022-09-01,2022,September,Kabupaten Magetan,-7.6309000000000005,111.5351,4144.08,26.33,3.25,78.35
2022-10-01,2022,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,13897.89,25.58,7.92,84.72
2022-11-01,2022,November,Kabupaten Magetan,-7.6309000000000005,111.5351,31205.99,25.61,7.4,87.46
2022-12-01,2022,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,10185.37,25.57,10.95,86.71
2023-01-01,2023,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,2028.9,25.1,9.32,88.62
2023-02-01,2023,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,10593.63,24.88,15.02,90.22
2023-03-01,2023,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,77194.13,25.66,6.28,87.01
2023-04-01,2023,April,Kabupaten Magetan,-7.6309000000000005,111.5351,21362.07,25.86,6.66,87.55
2023-05-01,2023,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,4364.56,25.48,2.63,86.24
2023-06-01,2023,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,40705.82,25.38,2.14,85.28
2023-07-01,2023,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,42330.0,24.65,2.65,82.12
2023-08-01,2023,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,15720.62,26.15,0.35,70.06
2023-09-01,2023,September,Kabupaten Magetan,-7.6309000000000005,111.5351,8137.28,28.07,0.18,58.0
2023-10-01,2023,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,6433.18,30.7,0.48,52.19
2023-11-01,2023,November,Kabupaten Magetan,-7.6309000000000005,111.5351,32905.05,28.75,5.47,70.9
2023-12-01,2023,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,18816.85,26.58,18.36,83.58
2024-01-01,2024,Januari,Kabupaten Magetan,-7.6309000000000005,111.5351,796.67,26.39,9.8,87.16
2024-02-01,2024,Februari,Kabupaten Magetan,-7.6309000000000005,111.5351,7155.53,26.49,11.43,87.42
2024-03-01,2024,Maret,Kabupaten Magetan,-7.6309000000000005,111.5351,66837.97,26.44,10.69,88.71
2024-04-01,2024,April,Kabupaten Magetan,-7.6309000000000005,111.5351,33130.68,26.73,9.39,89.25
2024-05-01,2024,Mei,Kabupaten Magetan,-7.6309000000000005,111.5351,5830.76,26.28,0.81,86.04
2024-06-01,2024,Juni,Kabupaten Magetan,-7.6309000000000005,111.5351,36656.94,25.76,4.66,86.03
2024-07-01,2024,Juli,Kabupaten Magetan,-7.6309000000000005,111.5351,41017.12,25.23,0.84,79.64
2024-08-01,2024,Agustus,Kabupaten Magetan,-7.6309000000000005,111.5351,22281.28,26.53,0.63,69.42
2024-09-01,2024,September,Kabupaten Magetan,-7.6309000000000005,111.5351,706.15,27.65,4.73,70.55
2024-10-01,2024,Oktober,Kabupaten Magetan,-7.6309000000000005,111.5351,12222.39,28.75,2.81,68.22
2024-11-01,2024,November,Kabupaten Magetan,-7.6309000000000005,111.5351,26434.54,27.37,8.3,81.92
2024-12-01,2024,Desember,Kabupaten Magetan,-7.6309000000000005,111.5351,19176.02,25.89,11.1,88.7
2018-01-01,2018,Januari,Kabupaten Malang,-8.1126,112.6235,12267.24,23.83,9.94,17.5
2018-02-01,2018,Februari,Kabupaten Malang,-8.1126,112.6235,11593.92,23.78,13.34,17.24
2018-03-01,2018,Maret,Kabupaten Malang,-8.1126,112.6235,28946.68,24.45,10.22,17.46
2018-04-01,2018,April,Kabupaten Malang,-8.1126,112.6235,55664.58,24.83,4.66,17.82
2018-05-01,2018,Mei,Kabupaten Malang,-8.1126,112.6235,27351.58,23.99,0.26,16.62
2018-06-01,2018,Juni,Kabupaten Malang,-8.1126,112.6235,27238.83,23.76,2.53,15.65
2018-07-01,2018,Juli,Kabupaten Malang,-8.1126,112.6235,15560.16,23.28,0.17,13.82
2018-08-01,2018,Agustus,Kabupaten Malang,-8.1126,112.6235,22119.22,23.81,0.75,13.24
2018-09-01,2018,September,Kabupaten Malang,-8.1126,112.6235,29991.31,25.42,0.12,13.28
2018-10-01,2018,Oktober,Kabupaten Malang,-8.1126,112.6235,20920.14,26.75,0.51,13.96
2018-11-01,2018,November,Kabupaten Malang,-8.1126,112.6235,21286.76,26.18,6.3,16.49
2018-12-01,2018,Desember,Kabupaten Malang,-8.1126,112.6235,15079.48,24.53,8.81,17.6
2019-01-01,2019,Januari,Kabupaten Malang,-8.1126,112.6235,20509.11,24.57,13.7,17.89
2019-02-01,2019,Februari,Kabupaten Malang,-8.1126,112.6235,11416.22,24.78,13.51,17.98
2019-03-01,2019,Maret,Kabupaten Malang,-8.1126,112.6235,21724.71,24.32,7.82,17.76
2019-04-01,2019,April,Kabupaten Malang,-8.1126,112.6235,47780.37,24.95,9.97,18.31
2019-05-01,2019,Mei,Kabupaten Malang,-8.1126,112.6235,36030.88,23.9,1.13,16.92
2019-06-01,2019,Juni,Kabupaten Malang,-8.1126,112.6235,31549.23,23.09,0.04,15.01
2019-07-01,2019,Juli,Kabupaten Malang,-8.1126,112.6235,17582.24,23.38,0.05,13.69
2019-08-01,2019,Agustus,Kabupaten Malang,-8.1126,112.6235,17445.05,23.95,0.43,12.96
2019-09-01,2019,September,Kabupaten Malang,-8.1126,112.6235,26843.24,24.88,0.72,13.0
2019-10-01,2019,Oktober,Kabupaten Malang,-8.1126,112.6235,17450.11,26.72,0.28,13.65
2019-11-01,2019,November,Kabupaten Malang,-8.1126,112.6235,18576.79,27.78,0.86,14.6
2019-12-01,2019,Desember,Kabupaten Malang,-8.1126,112.6235,14164.31,27.04,5.36,16.83
2020-01-01,2020,Januari,Kabupaten Malang,-8.1126,112.6235,19687.31,25.32,9.85,17.86
2020-02-01,2020,Februari,Kabupaten Malang,-8.1126,112.6235,12929.94,24.8,13.88,18.08
2020-03-01,2020,Maret,Kabupaten Malang,-8.1126,112.6235,16296.26,25.03,10.08,18.4
2020-04-01,2020,April,Kabupaten Malang,-8.1126,112.6235,26997.73,25.18,10.95,18.19
2020-05-01,2020,Mei,Kabupaten Malang,-8.1126,112.6235,45943.72,24.88,9.34,18.23
2020-06-01,2020,Juni,Kabupaten Malang,-8.1126,112.6235,36566.85,23.65,1.7,16.81
2020-07-01,2020,Juli,Kabupaten Malang,-8.1126,112.6235,18664.26,22.89,0.97,15.52
2020-08-01,2020,Agustus,Kabupaten Malang,-8.1126,112.6235,20864.05,24.23,0.99,14.85
2020-09-01,2020,September,Kabupaten Malang,-8.1126,112.6235,22100.15,25.79,0.78,14.78
2020-10-01,2020,Oktober,Kabupaten Malang,-8.1126,112.6235,23719.8,26.11,4.27,15.94
2020-11-01,2020,November,Kabupaten Malang,-8.1126,112.6235,17813.11,25.65,6.57,17.39
2020-12-01,2020,Desember,Kabupaten Malang,-8.1126,112.6235,12806.64,24.03,17.06,17.38
2021-01-01,2021,Januari,Kabupaten Malang,-8.1126,112.6235,16774.25,24.02,15.63,17.69
2021-02-01,2021,Februari,Kabupaten Malang,-8.1126,112.6235,19447.32,23.82,18.04,17.71
2021-03-01,2021,Maret,Kabupaten Malang,-8.1126,112.6235,28799.36,24.26,9.61,17.5
2021-04-01,2021,April,Kabupaten Malang,-8.1126,112.6235,40596.83,24.38,3.81,17.21
2021-05-01,2021,Mei,Kabupaten Malang,-8.1126,112.6235,27393.78,24.62,1.86,17.41
2021-06-01,2021,Juni,Kabupaten Malang,-8.1126,112.6235,24282.68,24.45,6.32,17.13
2021-07-01,2021,Juli,Kabupaten Malang,-8.1126,112.6235,29843.72,23.37,0.56,15.41
2021-08-01,2021,Agustus,Kabupaten Malang,-8.1126,112.6235,27731.94,24.82,0.6,15.09
2021-09-01,2021,September,Kabupaten Malang,-8.1126,112.6235,13416.69,25.33,2.87,15.22
2021-10-01,2021,Oktober,Kabupaten Malang,-8.1126,112.6235,18229.67,26.2,1.43,15.49
2021-11-01,2021,November,Kabupaten Malang,-8.1126,112.6235,13864.58,25.18,10.94,17.28
2021-12-01,2021,Desember,Kabupaten Malang,-8.1126,112.6235,12977.79,24.61,14.02,17.88
2022-01-01,2022,Januari,Kabupaten Malang,-8.1126,112.6235,26206.97,23.98,10.2,17.38
2022-02-01,2022,Februari,Kabupaten Malang,-8.1126,112.6235,10378.24,24.14,10.68,17.58
2022-03-01,2022,Maret,Kabupaten Malang,-8.1126,112.6235,31248.4,24.55,11.43,17.92
2022-04-01,2022,April,Kabupaten Malang,-8.1126,112.6235,42413.56,24.8,6.18,17.79
2022-05-01,2022,Mei,Kabupaten Malang,-8.1126,112.6235,30193.41,24.9,9.26,18.24
2022-06-01,2022,Juni,Kabupaten Malang,-8.1126,112.6235,21052.72,23.97,5.22,17.14
2022-07-01,2022,Juli,Kabupaten Malang,-8.1126,112.6235,21043.0,22.95,2.79,16.04
2022-08-01,2022,Agustus,Kabupaten Malang,-8.1126,112.6235,19820.58,23.7,0.97,15.82
2022-09-01,2022,September,Kabupaten Malang,-8.1126,112.6235,17482.64,25.42,3.06,15.49
2022-10-01,2022,Oktober,Kabupaten Malang,-8.1126,112.6235,18584.99,24.29,9.02,17.18
2022-11-01,2022,November,Kabupaten Malang,-8.1126,112.6235,16926.94,24.41,12.02,17.76
2022-12-01,2022,Desember,Kabupaten Malang,-8.1126,112.6235,16255.33,24.27,7.3,17.62
2023-01-01,2023,Januari,Kabupaten Malang,-8.1126,112.6235,19480.42,23.89,9.84,17.26
2023-02-01,2023,Februari,Kabupaten Malang,-8.1126,112.6235,10412.11,23.71,16.82,17.51
2023-03-01,2023,Maret,Kabupaten Malang,-8.1126,112.6235,44844.59,24.39,6.42,17.6
2023-04-01,2023,April,Kabupaten Malang,-8.1126,112.6235,36961.54,24.64,9.25,17.77
2023-05-01,2023,Mei,Kabupaten Malang,-8.1126,112.6235,27504.44,23.99,2.28,17.02
2023-06-01,2023,Juni,Kabupaten Malang,-8.1126,112.6235,25265.81,24.02,0.73,16.51
2023-07-01,2023,Juli,Kabupaten Malang,-8.1126,112.6235,23177.8,23.34,2.13,15.22
2023-08-01,2023,Agustus,Kabupaten Malang,-8.1126,112.6235,15335.19,24.25,0.14,13.89
2023-09-01,2023,September,Kabupaten Malang,-8.1126,112.6235,21909.05,25.11,0.07,13.36
2023-10-01,2023,Oktober,Kabupaten Malang,-8.1126,112.6235,22216.84,27.75,0.08,13.83
2023-11-01,2023,November,Kabupaten Malang,-8.1126,112.6235,18155.59,27.62,4.41,16.18
2023-12-01,2023,Desember,Kabupaten Malang,-8.1126,112.6235,14102.53,25.1,24.96,18.17
2024-01-01,2024,Januari,Kabupaten Malang,-8.1126,112.6235,18784.59,25.26,9.78,18.54
2024-02-01,2024,Februari,Kabupaten Malang,-8.1126,112.6235,10053.4,25.28,12.83,18.72
2024-03-01,2024,Maret,Kabupaten Malang,-8.1126,112.6235,13639.15,25.22,5.74,18.73
2024-04-01,2024,April,Kabupaten Malang,-8.1126,112.6235,23956.37,25.56,9.68,19.19
2024-05-01,2024,Mei,Kabupaten Malang,-8.1126,112.6235,39240.68,24.68,0.4,17.79
2024-06-01,2024,Juni,Kabupaten Malang,-8.1126,112.6235,40303.9,24.52,3.01,16.97
2024-07-01,2024,Juli,Kabupaten Malang,-8.1126,112.6235,27318.54,23.91,0.97,15.04
2024-08-01,2024,Agustus,Kabupaten Malang,-8.1126,112.6235,13516.88,24.61,0.15,14.07
2024-09-01,2024,September,Kabupaten Malang,-8.1126,112.6235,11616.02,26.05,2.83,15.26
2024-10-01,2024,Oktober,Kabupaten Malang,-8.1126,112.6235,20183.79,27.23,1.58,15.7
2024-11-01,2024,November,Kabupaten Malang,-8.1126,112.6235,20588.58,26.6,7.2,17.96
2024-12-01,2024,Desember,Kabupaten Malang,-8.1126,112.6235,15591.82,24.77,12.94,18.28
2018-01-01,2018,Januari,Kabupaten Mojokerto,-7.3957,112.44,4221.65,25.14,8.71,89.17
2018-02-01,2018,Februari,Kabupaten Mojokerto,-7.3957,112.44,25536.87,25.17,15.23,88.54
2018-03-01,2018,Maret,Kabupaten Mojokerto,-7.3957,112.44,58304.2,25.85,9.93,86.09
2018-04-01,2018,April,Kabupaten Mojokerto,-7.3957,112.44,57650.16,26.3,4.42,85.4
2018-05-01,2018,Mei,Kabupaten Mojokerto,-7.3957,112.44,26008.64,25.96,0.26,81.28
2018-06-01,2018,Juni,Kabupaten Mojokerto,-7.3957,112.44,18900.83,26.0,2.4,76.53
2018-07-01,2018,Juli,Kabupaten Mojokerto,-7.3957,112.44,41032.67,26.32,0.03,65.59
2018-08-01,2018,Agustus,Kabupaten Mojokerto,-7.3957,112.44,36382.95,27.27,0.63,59.05
2018-09-01,2018,September,Kabupaten Mojokerto,-7.3957,112.44,22751.11,28.58,0.04,55.12
2018-10-01,2018,Oktober,Kabupaten Mojokerto,-7.3957,112.44,6613.62,29.99,0.41,53.42
2018-11-01,2018,November,Kabupaten Mojokerto,-7.3957,112.44,8915.76,28.41,5.81,70.04
2018-12-01,2018,Desember,Kabupaten Mojokerto,-7.3957,112.44,11555.39,26.14,9.32,84.69
2019-01-01,2019,Januari,Kabupaten Mojokerto,-7.3957,112.44,11537.67,25.78,14.61,88.44
2019-02-01,2019,Februari,Kabupaten Mojokerto,-7.3957,112.44,10392.84,25.91,13.55,87.32
2019-03-01,2019,Maret,Kabupaten Mojokerto,-7.3957,112.44,73124.7,25.74,7.81,87.39
2019-04-01,2019,April,Kabupaten Mojokerto,-7.3957,112.44,74136.67,26.46,9.57,86.65
2019-05-01,2019,Mei,Kabupaten Mojokerto,-7.3957,112.44,27264.05,25.88,1.1,83.43
2019-06-01,2019,Juni,Kabupaten Mojokerto,-7.3957,112.44,20851.79,25.66,0.05,74.57
2019-07-01,2019,Juli,Kabupaten Mojokerto,-7.3957,112.44,35020.89,26.38,0.03,64.12
2019-08-01,2019,Agustus,Kabupaten Mojokerto,-7.3957,112.44,37609.36,27.15,0.4,58.7
2019-09-01,2019,September,Kabupaten Mojokerto,-7.3957,112.44,25099.58,28.03,0.57,56.52
2019-10-01,2019,Oktober,Kabupaten Mojokerto,-7.3957,112.44,10347.94,29.82,0.16,52.88
2019-11-01,2019,November,Kabupaten Mojokerto,-7.3957,112.44,7828.24,30.67,0.79,53.95
2019-12-01,2019,Desember,Kabupaten Mojokerto,-7.3957,112.44,6542.15,28.39,5.58,72.74
2020-01-01,2020,Januari,Kabupaten Mojokerto,-7.3957,112.44,11972.37,26.61,10.31,84.27
2020-02-01,2020,Februari,Kabupaten Mojokerto,-7.3957,112.44,12549.56,25.95,15.09,88.16
2020-03-01,2020,Maret,Kabupaten Mojokerto,-7.3957,112.44,12974.64,26.25,10.09,87.68
2020-04-01,2020,April,Kabupaten Mojokerto,-7.3957,112.44,103992.37,26.52,11.36,86.02
2020-05-01,2020,Mei,Kabupaten Mojokerto,-7.3957,112.44,28635.43,26.46,7.62,86.54
2020-06-01,2020,Juni,Kabupaten Mojokerto,-7.3957,112.44,16267.08,25.45,1.23,84.84
2020-07-01,2020,Juli,Kabupaten Mojokerto,-7.3957,112.44,36969.37,25.33,0.7,78.41
2020-08-01,2020,Agustus,Kabupaten Mojokerto,-7.3957,112.44,37782.7,27.18,0.82,67.47
2020-09-01,2020,September,Kabupaten Mojokerto,-7.3957,112.44,23247.1,29.2,0.32,58.27
2020-10-01,2020,Oktober,Kabupaten Mojokerto,-7.3957,112.44,13382.65,28.69,3.35,65.35
2020-11-01,2020,November,Kabupaten Mojokerto,-7.3957,112.44,10693.19,27.55,4.71,76.46
2020-12-01,2020,Desember,Kabupaten Mojokerto,-7.3957,112.44,4219.91,25.55,17.58,86.94
2021-01-01,2021,Januari,Kabupaten Mojokerto,-7.3957,112.44,9386.61,25.22,14.96,89.87
2021-02-01,2021,Februari,Kabupaten Mojokerto,-7.3957,112.44,1609.37,25.02,17.98,91.15
2021-03-01,2021,Maret,Kabupaten Mojokerto,-7.3957,112.44,46376.26,25.5,10.26,87.72
2021-04-01,2021,April,Kabupaten Mojokerto,-7.3957,112.44,76140.2,25.92,3.38,84.58
2021-05-01,2021,Mei,Kabupaten Mojokerto,-7.3957,112.44,32724.87,26.43,1.81,83.01
2021-06-01,2021,Juni,Kabupaten Mojokerto,-7.3957,112.44,16083.69,26.27,4.54,81.71
2021-07-01,2021,Juli,Kabupaten Mojokerto,-7.3957,112.44,37453.05,25.8,0.3,74.93
2021-08-01,2021,Agustus,Kabupaten Mojokerto,-7.3957,112.44,27927.45,27.89,0.29,64.8
2021-09-01,2021,September,Kabupaten Mojokerto,-7.3957,112.44,15313.33,28.13,2.42,65.39
2021-10-01,2021,Oktober,Kabupaten Mojokerto,-7.3957,112.44,17876.76,28.97,1.16,63.55
2021-11-01,2021,November,Kabupaten Mojokerto,-7.3957,112.44,10129.97,26.73,10.3,80.09
2021-12-01,2021,Desember,Kabupaten Mojokerto,-7.3957,112.44,6020.76,25.98,13.8,86.18
2022-01-01,2022,Januari,Kabupaten Mojokerto,-7.3957,112.44,5459.45,25.41,10.36,87.92
2022-02-01,2022,Februari,Kabupaten Mojokerto,-7.3957,112.44,17142.15,25.33,11.0,88.74
2022-03-01,2022,Maret,Kabupaten Mojokerto,-7.3957,112.44,45864.99,25.89,11.2,87.89
2022-04-01,2022,April,Kabupaten Mojokerto,-7.3957,112.44,69622.59,26.32,5.46,84.62
2022-05-01,2022,Mei,Kabupaten Mojokerto,-7.3957,112.44,26522.39,26.19,8.64,87.32
2022-06-01,2022,Juni,Kabupaten Mojokerto,-7.3957,112.44,22588.47,25.49,4.99,86.07
2022-07-01,2022,Juli,Kabupaten Mojokerto,-7.3957,112.44,24030.68,24.87,2.68,84.68
2022-08-01,2022,Agustus,Kabupaten Mojokerto,-7.3957,112.44,27236.44,26.06,0.73,76.8
2022-09-01,2022,September,Kabupaten Mojokerto,-7.3957,112.44,15397.86,28.28,2.83,65.52
2022-10-01,2022,Oktober,Kabupaten Mojokerto,-7.3957,112.44,13415.13,26.26,7.89,82.14
2022-11-01,2022,November,Kabupaten Mojokerto,-7.3957,112.44,5033.78,25.83,9.9,86.38
2022-12-01,2022,Desember,Kabupaten Mojokerto,-7.3957,112.44,9515.48,25.8,7.49,86.29
2023-01-01,2023,Januari,Kabupaten Mojokerto,-7.3957,112.44,8158.9,25.4,10.16,86.93
2023-02-01,2023,Februari,Kabupaten Mojokerto,-7.3957,112.44,28759.8,24.97,17.37,90.45
2023-03-01,2023,Maret,Kabupaten Mojokerto,-7.3957,112.44,47996.69,25.76,6.59,86.5
2023-04-01,2023,April,Kabupaten Mojokerto,-7.3957,112.44,48971.98,26.14,9.47,85.99
2023-05-01,2023,Mei,Kabupaten Mojokerto,-7.3957,112.44,36818.84,25.78,1.97,84.59
2023-06-01,2023,Juni,Kabupaten Mojokerto,-7.3957,112.44,26716.53,26.25,0.4,79.37
